PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;DIA;H01;H02;H03;H04;H05;H06;H07;H08;H09;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24
1;59;8;30;01059008_30_59;2022;1;1;1.58;0.73;0.55;0.68;0.65;0.72;0.56;0.59;0.56;0.84;0.87;;;;;;;;;;;;;
1;59;8;30;01059008_30_59;2022;1;3;;;;;;;;;;;;;;0.24;0.23;0.22;0.23;0.58;0.24;0.54;0.69;0.32;0.17;0.17
1;59;8;30;01059008_30_59;2022;1;4;0.16;0.16;0.18;0.18;0.14;0.15;0.22;0.18;0.16;0.18;0.18;0.13;0.17;0.11;0.17;0.18;0.19;0.25;0.25;0.28;0.25;0.2;0.2;0.22
1;59;8;30;01059008_30_59;2022;1;5;0.23;0.26;0.22;0.2;0.21;0.23;0.28;0.31;0.34;0.4;0.35;0.29;0.27;0.3;0.48;0.33;0.45;0.58;0.57;0.51;0.51;0.51;0.48;0.41
1;59;8;30;01059008_30_59;2022;1;6;0.36;0.31;0.32;0.33;0.32;0.33;0.33;0.37;0.54;0.45;0.37;0.32;0.3;0.28;0.3;0.26;0.29;0.36;0.43;0.32;0.32;0.3;0.3;0.28
1;59;8;30;01059008_30_59;2022;1;7;0.25;0.24;0.25;0.26;0.32;0.32;0.28;0.25;0.3;0.27;0.3;0.39;0.28;0.23;0.28;0.29;0.28;0.32;0.31;0.23;0.25;0.29;0.29;0.28
1;59;8;30;01059008_30_59;2022;1;8;0.25;0.25;0.23;0.23;0.32;0.29;0.23;0.28;0.55;0.34;0.36;0.28;0.27;0.27;0.25;0.2;0.23;0.25;0.25;0.23;0.2;0.22;0.22;0.19
1;59;8;30;01059008_30_59;2022;1;9;0.18;0.19;0.2;0.19;0.21;0.24;0.27;0.28;0.26;0.29;0.31;0.31;0.29;0.25;0.29;0.27;0.23;0.22;0.2;0.17;0.17;0.11;0.09;0.1
1;59;8;30;01059008_30_59;2022;1;10;0.07;0.06;0.08;0.14;0.15;0.16;0.13;0.19;0.23;0.24;0.38;0.24;0.18;0.14;0.2;0.14;0.21;0.25;0.41;0.3;0.43;0.47;0.24;0.18
1;59;8;30;01059008_30_59;2022;1;11;0.17;0.14;0.15;0.11;0.14;0.2;0.23;0.46;0.42;0.26;0.68;0.21;0.22;0.2;0.2;0.46;0.68;0.35;0.37;0.36;0.41;0.48;0.36;0.7
1;59;8;30;01059008_30_59;2022;1;12;0.31;0.34;0.29;0.3;0.31;0.37;0.41;0.5;0.63;0.71;;;0.43;0.44;0.36;0.36;0.44;0.46;0.46;0.42;0.5;0.6;0.53;0.54
1;59;8;30;01059008_30_59;2022;1;13;0.5;0.52;0.32;0.92;0.55;0.67;0.71;0.58;0.6;0.7;0.67;0.46;0.43;0.39;0.42;0.39;0.47;0.58;0.78;0.84;0.8;1.0;1.39;1.86
1;59;8;30;01059008_30_59;2022;1;14;2.0;1.16;0.85;0.67;0.67;1.18;0.78;0.88;2.02;1.12;0.64;0.5;0.52;0.6;0.59;0.42;0.48;0.52;0.78;1.18;1.28;2.35;2.2;2.12
1;59;8;30;01059008_30_59;2022;1;15;1.96;1.73;1.44;1.06;0.94;0.81;1.19;1.46;1.17;0.91;1.17;1.19;0.53;0.32;0.28;0.31;0.31;0.41;0.54;1.2;1.97;2.8;2.12;1.76
1;59;8;30;01059008_30_59;2022;1;16;1.69;1.25;1.06;1.17;1.63;1.48;1.58;1.07;1.09;0.76;0.88;1.24;1.13;1.07;0.59;0.5;0.54;0.78;0.68;1.02;0.96;1.03;1.19;1.43
1;59;8;30;01059008_30_59;2022;1;17;1.37;1.11;0.78;0.71;0.8;0.93;0.84;1.15;1.53;1.91;1.39;0.61;0.45;0.5;0.5;0.4;0.47;0.58;0.7;0.47;0.51;0.79;0.79;0.8
1;59;8;30;01059008_30_59;2022;1;18;0.81;1.15;0.87;1.34;1.16;1.79;1.38;1.98;1.88;2.18;1.46;2.09;2.04;0.88;0.83;0.8;0.84;1.06;0.88;0.75;0.85;1.24;0.92;0.62
1;59;8;30;01059008_30_59;2022;1;19;0.62;0.68;0.91;1.03;0.63;0.68;0.87;1.0;1.09;0.74;0.82;0.86;0.88;0.9;0.83;1.15;1.1;0.74;1.0;1.25;1.13;1.28;1.06;1.13
1;59;8;30;01059008_30_59;2022;1;20;1.05;0.75;0.67;0.53;0.39;1.34;2.3;1.34;1.19;2.08;1.6;0.54;0.5;0.42;0.48;0.44;0.53;0.46;0.45;0.36;0.39;0.34;0.32;0.33
1;59;8;30;01059008_30_59;2022;1;21;0.3;0.32;0.31;0.38;0.42;0.46;0.49;0.55;0.46;0.41;0.4;0.46;0.42;0.59;0.39;0.39;0.38;0.35;0.39;0.36;0.37;0.4;0.37;0.31
1;59;8;30;01059008_30_59;2022;1;22;0.31;0.32;0.3;0.29;0.31;0.5;0.52;0.47;0.45;0.53;0.39;0.34;0.39;0.47;0.36;0.37;0.46;0.5;0.61;0.63;0.63;0.54;0.76;0.76
1;59;8;30;01059008_30_59;2022;1;23;0.7;0.94;0.76;0.81;0.91;0.88;0.81;0.61;0.71;0.7;0.64;0.5;0.46;0.4;0.41;0.38;0.42;0.46;0.58;0.83;0.95;1.21;1.14;0.8
1;59;8;30;01059008_30_59;2022;1;24;0.53;0.45;0.41;0.45;0.45;0.6;1.02;1.77;1.31;1.18;0.97;0.54;0.6;0.45;0.51;0.43;0.51;0.54;0.89;1.09;1.69;2.28;1.56;1.15
1;59;8;30;01059008_30_59;2022;1;25;1.0;0.97;0.95;0.84;1.41;1.68;2.89;5.96;3.83;2.01;1.11;0.71;0.6;0.56;0.56;0.62;0.6;0.65;0.93;1.46;2.0;2.01;2.02;1.87
1;59;8;30;01059008_30_59;2022;1;26;1.44;1.13;1.39;1.64;1.79;1.97;2.2;2.7;3.16;1.74;1.29;1.36;1.23;0.75;0.58;0.78;0.67;1.09;1.52;1.37;1.4;1.83;2.01;1.99
1;59;8;30;01059008_30_59;2022;1;27;2.28;2.03;1.72;1.42;2.81;2.21;1.65;2.06;2.95;2.57;2.54;2.42;1.56;1.1;0.65;0.58;0.58;0.67;0.79;0.71;0.65;0.57;0.49;0.62
1;59;8;30;01059008_30_59;2022;1;28;0.63;0.69;0.63;0.63;0.52;0.54;0.55;0.54;0.57;1.03;0.46;0.38;0.42;0.39;1.03;0.49;0.46;0.7;0.66;0.61;0.63;0.59;0.61;0.49
1;59;8;30;01059008_30_59;2022;1;29;0.41;0.39;0.42;0.44;0.44;0.46;0.54;0.51;0.56;0.64;0.79;0.85;0.84;1.09;1.16;0.9;0.88;1.23;1.22;1.5;2.89;2.76;2.54;2.08
1;59;8;30;01059008_30_59;2022;1;30;1.73;1.65;1.73;1.51;1.51;1.6;1.66;1.66;1.59;1.42;1.42;1.57;1.84;1.06;0.32;0.33;0.26;0.59;0.57;0.56;1.16;1.11;0.86;0.98
1;59;8;30;01059008_30_59;2022;1;31;1.28;0.72;0.64;0.66;0.57;0.49;0.41;0.45;0.54;0.73;0.51;0.43;0.36;0.28;0.25;0.23;0.26;0.26;0.22;0.28;0.29;0.29;0.24;0.23
1;59;8;30;01059008_30_59;2022;2;1;0.24;0.26;0.25;0.22;0.23;0.28;0.31;0.35;0.43;0.31;0.32;0.39;0.35;0.32;0.34;0.29;0.37;0.49;0.81;1.37;1.85;1.05;0.93;0.91
1;59;8;30;01059008_30_59;2022;2;2;1.9;1.02;0.59;0.62;0.71;0.8;0.8;0.91;1.23;1.34;1.53;1.45;1.22;1.73;2.52;1.72;1.29;1.7;2.5;3.0;2.44;1.8;2.83;3.35
1;59;8;30;01059008_30_59;2022;2;3;1.57;1.87;1.82;2.01;1.69;1.41;1.83;1.92;2.82;2.81;2.63;3.02;3.19;2.37;1.91;2.02;1.81;0.74;1.1;0.66;0.52;0.89;1.03;1.02
1;59;8;30;01059008_30_59;2022;2;4;0.73;1.27;1.04;0.85;0.97;1.0;1.5;2.61;2.12;2.2;2.48;2.46;2.16;2.08;2.25;1.64;0.78;0.77;0.59;0.52;0.51;0.34;0.3;0.25
1;59;8;30;01059008_30_59;2022;2;5;0.24;0.28;0.29;0.21;0.22;0.28;0.27;0.27;0.3;0.34;0.39;0.28;0.29;0.44;0.33;0.28;0.3;0.46;0.42;0.38;0.57;1.09;1.5;0.79
1;59;8;30;01059008_30_59;2022;2;6;0.65;0.64;0.63;0.42;0.69;0.54;0.36;0.48;0.98;0.73;0.67;0.66;0.33;0.29;0.29;0.26;0.32;0.49;0.49;1.11;0.85;1.05;1.11;1.16
1;59;8;30;01059008_30_59;2022;2;7;0.86;0.76;1.01;1.18;0.53;0.57;0.67;0.95;1.38;1.08;0.52;0.3;0.59;0.36;0.39;0.29;0.37;0.37;0.53;0.45;0.51;0.41;0.34;0.34
1;59;8;30;01059008_30_59;2022;2;8;0.38;0.34;0.3;0.44;0.47;1.44;1.35;1.22;1.83;;;1.37;0.81;0.36;0.33;0.35;0.37;0.37;0.38;0.9;0.91;0.92;0.89;0.68
1;59;8;30;01059008_30_59;2022;2;9;0.85;0.83;0.75;1.02;0.71;0.84;1.43;1.44;1.56;1.76;1.29;0.64;0.56;0.53;0.48;0.39;0.41;0.45;0.93;0.9;0.96;0.99;0.95;0.89
1;59;8;30;01059008_30_59;2022;2;10;1.12;0.96;0.52;0.52;0.67;0.73;1.5;1.98;2.19;3.08;1.97;1.35;1.86;0.93;0.51;0.59;0.65;1.41;2.59;1.61;0.88;0.85;0.55;0.42
1;59;8;30;01059008_30_59;2022;2;11;0.46;0.49;0.65;0.54;0.38;0.39;0.53;0.51;0.65;0.51;0.55;0.66;0.37;0.59;0.54;0.33;0.42;0.58;0.52;0.69;0.48;0.54;0.96;1.06
1;59;8;30;01059008_30_59;2022;2;12;0.54;0.45;0.48;0.61;0.6;0.53;0.52;1.02;1.1;1.26;1.37;0.5;0.58;0.49;0.33;0.29;0.35;0.37;0.43;0.77;0.61;0.8;1.39;0.8
1;59;8;30;01059008_30_59;2022;2;13;0.57;0.71;0.59;0.55;0.51;0.63;0.52;0.46;0.54;0.46;0.49;0.36;0.34;0.33;0.33;0.32;0.23;0.2;0.19;0.2;0.21;0.18;0.2;0.17
1;59;8;30;01059008_30_59;2022;2;14;0.18;0.18;0.25;0.25;0.22;0.23;0.28;0.32;0.32;0.25;0.25;0.23;0.22;0.24;0.27;0.21;0.27;0.27;0.3;0.31;0.3;0.32;0.29;0.29
1;59;8;30;01059008_30_59;2022;2;15;0.29;0.31;0.32;0.33;0.31;0.36;0.4;0.59;0.53;0.52;0.45;0.28;0.31;0.28;0.27;0.26;0.36;0.31;0.5;0.75;0.63;0.68;0.42;0.3
1;59;8;30;01059008_30_59;2022;2;16;0.62;0.61;0.32;0.34;0.31;0.31;0.34;0.39;0.39;0.37;0.34;0.36;0.36;0.28;0.23;0.29;0.26;0.36;0.38;0.64;0.84;1.0;1.32;0.8
1;59;8;30;01059008_30_59;2022;2;17;0.92;0.93;0.92;0.95;0.47;0.88;1.41;1.92;1.43;1.4;0.88;0.59;0.54;0.42;0.28;0.26;0.32;0.5;0.74;0.67;0.87;0.93;1.45;1.1
1;59;8;30;01059008_30_59;2022;2;18;1.38;0.98;1.09;1.49;1.49;2.09;2.9;3.17;0.88;0.71;0.3;0.26;0.23;0.22;0.34;0.34;0.35;0.41;0.37;0.39;0.63;0.38;0.42;0.31
1;59;8;30;01059008_30_59;2022;2;19;0.33;0.32;0.3;0.28;0.28;0.26;0.27;0.27;0.33;0.31;0.29;0.32;0.45;0.33;0.33;0.31;0.33;0.34;0.42;0.48;0.56;0.61;0.71;0.8
1;59;8;30;01059008_30_59;2022;2;20;1.19;0.75;0.47;0.79;0.82;0.72;0.73;0.77;0.71;0.5;0.47;0.41;0.34;0.34;0.29;0.27;0.39;0.41;0.44;0.51;0.66;0.84;0.52;0.57
1;59;8;30;01059008_30_59;2022;2;21;0.59;0.42;0.31;0.6;0.71;0.57;0.99;0.67;0.66;0.42;0.39;0.27;0.22;0.2;0.31;0.28;0.38;0.29;0.44;1.01;1.18;0.55;0.42;0.32
1;59;8;30;01059008_30_59;2022;2;22;0.29;0.26;0.33;0.3;0.61;0.47;0.88;1.16;0.96;0.79;1.11;0.92;0.59;0.32;0.36;0.26;0.33;0.47;0.73;1.25;1.06;1.05;0.98;1.11
1;59;8;30;01059008_30_59;2022;2;23;1.15;0.97;0.87;1.18;1.67;2.98;2.17;1.5;1.27;1.07;2.31;1.44;1.31;0.75;0.32;0.23;0.23;0.52;0.56;1.47;0.96;1.81;1.9;1.4
1;59;8;30;01059008_30_59;2022;2;24;0.67;0.56;0.48;0.78;1.65;2.83;3.72;3.23;2.68;1.55;0.63;0.47;0.42;0.51;0.54;0.32;0.34;0.37;0.37;0.51;0.31;0.45;0.3;0.31
1;59;8;30;01059008_30_59;2022;2;25;0.27;0.24;0.24;0.22;0.25;0.31;0.42;0.52;0.56;0.59;0.44;0.41;0.4;0.41;0.57;0.38;0.38;0.42;0.65;0.5;0.46;0.48;0.41;0.4
1;59;8;30;01059008_30_59;2022;2;26;0.56;0.6;0.43;0.57;1.07;0.58;0.64;0.9;0.71;0.68;0.61;0.48;0.34;0.28;0.24;0.34;0.31;0.32;0.33;0.45;0.46;0.42;0.41;0.38
1;59;8;30;01059008_30_59;2022;2;27;0.38;0.41;0.32;0.29;0.31;0.33;0.38;0.31;0.31;0.33;0.33;0.38;0.34;0.39;0.33;0.3;0.25;0.29;0.46;0.67;0.56;0.56;0.77;0.98
1;59;8;30;01059008_30_59;2022;2;28;0.67;0.79;0.98;0.7;0.82;0.8;1.05;0.97;1.67;1.17;0.8;0.94;0.8;0.28;0.22;0.23;0.3;0.28;0.72;1.02;1.39;1.28;1.12;0.89
1;59;8;30;01059008_30_59;2022;3;1;1.97;1.46;1.29;1.19;1.57;2.64;1.82;2.62;2.6;3.06;2.38;1.68;0.41;0.31;0.34;0.33;0.32;0.31;0.36;0.38;0.4;0.44;0.41;0.43
1;59;8;30;01059008_30_59;2022;3;2;0.38;0.38;0.62;0.49;0.37;0.34;0.36;0.41;0.53;0.32;0.25;0.25;0.32;0.25;0.23;0.23;0.22;0.2;0.22;0.28;0.53;0.5;0.43;0.44
1;59;8;30;01059008_30_59;2022;3;3;0.54;1.2;1.21;1.35;0.9;0.89;3.01;2.12;2.61;1.23;0.46;0.37;0.46;0.51;0.34;0.23;0.25;0.27;0.29;0.33;0.37;0.27;0.25;0.22
1;59;8;30;01059008_30_59;2022;3;4;0.23;0.24;0.24;0.25;0.25;0.28;0.5;0.37;0.37;0.31;0.29;0.47;0.32;0.32;0.33;0.33;0.34;0.36;0.38;0.4;0.39;0.37;0.34;0.33
1;59;8;30;01059008_30_59;2022;3;5;0.29;0.3;0.29;0.29;0.29;0.28;0.36;0.83;0.3;0.3;0.28;0.28;0.32;0.34;0.29;0.26;0.27;0.32;0.36;0.35;0.48;0.45;0.38;0.33
1;59;8;30;01059008_30_59;2022;3;6;0.29;0.26;0.28;0.25;0.28;0.27;0.25;0.26;0.32;0.3;0.29;0.35;0.37;0.33;0.37;0.34;0.37;0.4;0.33;0.43;0.38;0.42;0.47;0.5
1;59;8;30;01059008_30_59;2022;3;7;0.39;0.37;0.34;0.43;0.34;0.4;0.76;1.22;0.82;0.91;0.69;0.51;0.41;0.35;0.35;0.3;0.32;0.32;0.35;0.32;0.32;0.31;0.29;0.29
1;59;8;30;01059008_30_59;2022;3;8;0.27;0.25;0.24;0.25;0.28;0.28;0.27;0.3;0.31;0.29;;;;;;;;;;;;;;
1;59;8;30;01059008_30_59;2022;3;17;;;;;;;;;;;;;0.4;0.28;0.32;0.28;0.43;0.4;0.38;0.35;0.31;0.31;0.29;0.27
1;59;8;30;01059008_30_59;2022;3;18;0.22;0.2;0.23;0.27;0.3;0.31;0.43;0.51;0.64;0.41;0.42;0.46;0.52;0.58;0.53;0.49;0.53;0.48;0.53;0.6;0.66;0.79;0.71;0.69
1;59;8;30;01059008_30_59;2022;3;19;1.01;1.05;0.92;0.71;0.64;0.61;0.69;0.63;0.92;0.95;0.57;0.51;0.51;0.5;0.48;0.45;0.48;0.51;0.54;0.54;0.58;0.51;0.5;0.47
1;59;8;30;01059008_30_59;2022;3;20;0.49;0.51;0.51;0.52;1.1;0.7;0.78;0.77;0.68;0.62;0.62;0.54;0.55;0.51;0.44;0.42;0.4;0.4;0.39;0.44;0.43;0.45;0.37;0.34
1;59;8;30;01059008_30_59;2022;3;21;0.3;0.28;0.28;0.27;0.29;0.29;0.29;0.3;0.32;0.34;0.33;0.37;0.33;0.36;0.38;0.37;0.38;0.37;0.37;0.56;0.47;0.36;0.34;0.34
1;59;8;30;01059008_30_59;2022;3;22;0.32;0.33;0.34;0.32;0.33;0.35;0.38;0.39;0.4;0.51;0.45;0.41;0.47;0.38;0.38;0.38;0.46;0.69;0.46;0.41;0.39;0.36;0.35;0.31
1;59;8;30;01059008_30_59;2022;3;23;0.31;0.29;0.29;0.32;0.32;0.33;0.42;0.46;0.42;0.36;0.32;0.36;0.4;0.41;0.36;0.37;0.36;0.37;0.4;0.44;0.69;0.67;0.5;0.54
1;59;8;30;01059008_30_59;2022;3;24;0.42;0.45;0.33;0.48;0.53;0.75;0.76;1.09;0.53;0.33;0.36;0.41;0.38;0.36;0.36;0.38;0.38;0.38;0.41;0.4;0.38;0.48;0.47;0.5
1;59;8;30;01059008_30_59;2022;3;25;0.41;0.39;0.61;0.74;0.44;0.45;0.45;0.54;0.85;0.73;0.55;0.51;0.36;0.34;0.33;0.3;0.31;0.42;0.5;0.41;0.51;0.51;0.86;1.3
1;59;8;30;01059008_30_59;2022;3;26;1.31;1.43;0.96;0.84;0.71;0.48;0.4;0.43;0.38;0.37;0.36;0.32;0.27;0.28;0.31;0.25;0.28;0.29;0.28;0.38;0.35;0.41;0.34;0.41
1;59;8;30;01059008_30_59;2022;3;27;0.48;0.34;0.43;0.3;0.2;0.26;0.24;0.27;0.25;0.32;0.3;0.23;0.28;0.21;0.25;0.2;0.24;0.3;0.5;0.29;0.3;0.29;0.21;0.55
1;59;8;30;01059008_30_59;2022;3;28;0.33;0.25;0.18;0.16;0.18;0.2;0.28;0.27;0.3;0.27;0.23;0.27;0.27;0.28;0.25;0.24;0.38;0.43;0.3;0.32;0.37;0.45;0.34;0.48
1;59;8;30;01059008_30_59;2022;3;29;0.46;0.41;0.37;0.34;0.42;0.6;0.92;0.75;0.84;0.55;0.46;0.37;0.31;0.33;0.5;0.63;0.45;0.53;0.38;0.4;0.28;0.24;0.2;0.19
1;59;8;30;01059008_30_59;2022;3;30;0.22;0.19;0.21;0.27;0.24;0.24;0.36;0.3;0.39;0.32;0.45;0.4;0.21;0.24;0.35;0.54;0.64;0.28;0.19;0.21;0.26;0.2;0.17;0.16
1;59;8;30;01059008_30_59;2022;3;31;0.14;0.1;0.06;0.08;0.11;0.19;0.16;0.57;0.41;0.18;0.17;0.17;0.17;0.15;0.17;0.21;0.18;0.24;0.32;0.25;0.19;0.18;0.19;0.19
1;59;8;30;01059008_30_59;2022;4;1;0.18;0.18;0.2;0.2;0.24;0.25;0.43;0.32;0.35;0.3;0.26;0.33;0.31;0.33;0.42;0.26;0.25;0.35;0.34;0.34;0.32;0.29;0.25;0.21
1;59;8;30;01059008_30_59;2022;4;2;0.2;0.23;0.21;0.19;0.24;0.25;0.2;0.23;0.23;0.27;0.26;0.26;0.23;0.21;0.24;0.22;0.57;0.43;0.27;0.35;0.42;0.56;0.29;0.22
1;59;8;30;01059008_30_59;2022;4;3;0.22;0.2;0.2;0.2;0.24;0.23;0.22;0.22;0.2;0.21;0.27;0.37;0.41;0.3;0.25;0.27;0.32;0.37;0.56;0.29;0.31;0.28;0.23;0.22
1;59;8;30;01059008_30_59;2022;4;4;0.31;0.31;0.34;0.3;0.38;0.5;0.86;0.62;0.42;0.33;0.39;0.38;0.32;0.35;0.33;0.34;0.37;0.31;0.33;0.35;0.41;0.51;0.55;0.36
1;59;8;30;01059008_30_59;2022;4;5;0.37;0.37;0.39;0.38;0.7;1.28;1.7;1.74;1.18;0.97;0.47;0.46;0.37;0.35;0.34;0.33;0.31;0.33;0.34;0.31;0.31;0.3;0.27;0.33
1;59;8;30;01059008_30_59;2022;4;6;0.34;0.37;0.4;0.34;0.54;0.83;1.61;1.23;1.36;;;0.38;0.26;0.37;0.15;0.19;0.4;0.62;0.53;1.06;0.96;0.79;0.71;0.57
1;59;8;30;01059008_30_59;2022;4;7;0.51;0.62;0.56;0.76;1.48;2.08;2.07;1.88;0.43;0.27;0.22;0.19;0.15;0.14;0.15;0.15;0.13;0.14;0.12;0.14;0.22;0.19;0.15;0.14
1;59;8;30;01059008_30_59;2022;4;8;0.18;0.14;0.13;0.11;0.14;0.15;0.17;0.14;0.14;0.13;0.12;0.12;0.13;0.11;0.08;0.1;0.11;0.14;0.16;0.17;0.15;0.16;0.18;0.18
1;59;8;30;01059008_30_59;2022;4;9;0.2;0.16;0.15;0.22;0.24;0.18;0.25;0.27;0.22;0.17;0.2;0.21;0.41;0.21;0.25;0.23;0.28;0.28;0.33;0.45;0.55;0.52;0.6;0.39
1;59;8;30;01059008_30_59;2022;4;10;0.48;0.33;0.38;0.98;0.66;0.9;0.61;0.56;0.5;0.27;0.27;0.19;0.24;0.19;0.15;0.14;0.15;0.14;0.17;0.16;0.14;0.13;0.12;0.1
1;59;8;30;01059008_30_59;2022;4;11;0.08;0.08;0.08;0.09;0.15;0.14;0.17;0.17;0.16;0.14;0.17;0.16;0.13;0.13;0.14;0.15;0.15;0.17;0.13;0.13;0.13;0.07;0.13;0.12
1;59;8;30;01059008_30_59;2022;4;12;0.12;0.08;0.06;0.06;0.1;0.12;0.4;0.61;0.18;0.17;0.15;0.19;0.11;0.25;0.15;0.11;0.15;0.18;0.17;0.19;0.15;0.58;0.15;0.2
1;59;8;30;01059008_30_59;2022;4;13;0.19;0.27;0.31;0.27;0.34;0.5;0.59;0.38;0.42;0.89;0.62;0.33;0.45;0.22;0.23;0.19;0.16;0.2;0.26;0.24;0.22;0.16;0.16;0.18
1;59;8;30;01059008_30_59;2022;4;14;0.14;0.15;0.12;0.14;0.15;0.15;0.14;0.18;0.19;0.22;0.35;0.28;0.26;0.22;0.21;0.27;0.21;0.2;0.2;0.25;0.33;0.21;0.31;0.31
1;59;8;30;01059008_30_59;2022;4;15;0.26;0.29;0.3;0.31;0.2;0.29;0.29;0.23;0.22;0.27;0.24;0.22;0.22;0.18;0.18;0.16;0.17;0.19;0.28;0.26;0.25;0.22;0.2;0.23
1;59;8;30;01059008_30_59;2022;4;16;0.25;0.22;0.38;0.32;0.51;0.67;0.76;0.72;0.62;0.32;0.18;0.15;0.12;0.12;0.13;0.11;0.05;0.12;0.12;0.15;0.24;0.22;0.23;0.2
1;59;8;30;01059008_30_59;2022;4;17;0.23;0.2;0.18;0.19;0.16;0.52;0.7;0.59;0.48;0.32;0.15;0.11;0.15;0.15;0.15;0.14;0.13;0.15;0.17;0.2;0.2;0.22;0.18;0.14
1;59;8;30;01059008_30_59;2022;4;18;0.16;0.17;0.18;0.21;0.2;0.16;0.16;0.17;0.21;0.2;0.18;0.18;0.24;0.14;0.12;0.11;0.09;0.09;0.23;0.11;0.12;0.07;0.1;0.08
1;59;8;30;01059008_30_59;2022;4;19;0.05;0.06;0.05;0.05;0.12;0.14;0.15;0.34;0.24;0.24;0.15;0.2;0.14;0.15;0.16;0.16;0.19;0.1;0.15;0.15;0.15;0.13;0.11;0.25
1;59;8;30;01059008_30_59;2022;4;20;0.1;0.09;0.09;0.06;0.08;0.11;0.17;0.19;0.16;0.21;0.15;0.17;0.16;0.19;0.14;0.14;0.13;0.12;0.13;0.15;0.22;0.12;0.1;0.06
1;59;8;30;01059008_30_59;2022;4;21;0.06;0.11;0.13;0.12;0.13;0.15;0.14;0.16;0.24;0.21;0.2;0.14;0.15;0.16;0.29;0.45;0.23;0.21;0.38;0.2;0.57;0.45;0.65;0.46
1;59;8;30;01059008_30_59;2022;4;22;0.38;0.59;1.21;0.55;0.49;0.55;0.86;0.94;1.03;0.53;0.54;0.3;0.21;0.14;0.12;0.15;0.2;0.24;0.31;0.22;0.16;0.12;0.08;0.03
1;59;8;30;01059008_30_59;2022;4;23;0.03;0.05;0.06;0.05;0.09;0.05;0.06;0.11;0.12;0.16;0.16;0.15;0.14;0.13;0.14;0.12;0.11;0.09;0.12;0.14;0.12;0.1;0.06;0.08
1;59;8;30;01059008_30_59;2022;4;24;0.06;0.1;0.13;0.11;0.13;0.08;0.11;0.16;0.13;0.18;0.13;0.15;0.16;0.14;0.13;0.14;0.26;0.19;0.23;0.25;0.3;0.25;0.33;0.34
1;59;8;30;01059008_30_59;2022;4;25;0.28;0.65;1.26;1.53;0.83;0.75;0.88;1.35;1.61;1.13;0.66;0.5;0.32;0.23;0.2;0.2;0.19;0.2;0.27;0.6;0.47;0.56;0.35;0.38
1;59;8;30;01059008_30_59;2022;4;26;1.09;1.01;1.35;0.55;0.61;0.93;0.86;0.88;0.59;0.34;0.27;0.15;0.08;0.12;0.16;0.22;0.17;0.14;0.18;0.23;0.32;0.14;0.24;0.2
1;59;8;30;01059008_30_59;2022;4;27;0.23;0.06;0.12;0.17;0.28;0.36;0.37;0.31;0.25;0.22;0.24;0.37;0.3;0.15;0.28;0.37;0.29;0.33;0.43;0.49;0.5;0.29;0.32;0.23
1;59;8;30;01059008_30_59;2022;4;28;0.25;0.18;0.25;0.32;0.31;0.27;0.19;0.21;;0.27;0.21;0.22;0.23;0.39;0.19;0.2;0.31;0.17;0.18;0.21;0.2;0.24;0.24;0.27
1;59;8;30;01059008_30_59;2022;4;29;0.22;0.28;0.23;0.47;0.69;0.35;0.61;0.52;0.59;0.82;0.32;0.24;0.22;0.25;0.29;0.32;0.27;0.34;0.46;0.53;0.38;0.3;0.25;0.28
1;59;8;30;01059008_30_59;2022;4;30;0.27;0.28;0.24;0.34;0.34;0.29;0.3;0.3;0.47;0.57;0.57;0.25;0.19;0.19;0.25;0.18;0.17;0.19;0.18;0.25;0.31;0.39;0.28;0.28
1;59;8;30;01059008_30_59;2022;5;1;0.3;0.28;0.35;0.3;0.71;0.65;0.98;0.98;0.75;0.42;0.25;0.33;0.19;0.18;0.21;0.25;0.2;0.27;0.35;0.21;0.21;0.18;0.15;0.17
1;59;8;30;01059008_30_59;2022;5;2;0.17;0.21;0.18;0.23;0.15;0.19;0.26;0.2;0.23;0.25;0.18;0.21;0.29;0.2;0.17;0.16;0.16;0.19;0.15;0.18;0.18;0.2;0.14;0.37
1;59;8;30;01059008_30_59;2022;5;3;0.2;0.14;0.13;0.12;0.31;0.34;0.32;0.28;0.28;0.27;0.26;0.29;0.35;0.43;0.23;0.21;0.19;0.18;0.19;0.32;0.25;0.21;0.2;0.28
1;59;8;30;01059008_30_59;2022;5;4;0.26;0.2;0.19;0.28;0.25;0.36;0.43;0.37;0.3;0.28;0.27;0.34;0.39;0.28;0.29;0.22;0.37;0.22;0.25;0.27;0.19;0.28;0.44;0.27
1;59;8;30;01059008_30_59;2022;5;5;0.15;0.17;0.44;0.34;0.42;0.66;0.7;0.44;0.24;0.2;0.22;0.28;0.29;0.24;0.3;0.17;0.15;0.19;0.25;0.21;0.28;0.45;0.39;0.74
1;59;8;30;01059008_30_59;2022;5;6;0.48;0.15;0.16;0.31;0.71;0.46;0.46;0.95;0.27;0.18;0.21;0.29;0.37;0.23;0.23;0.21;0.28;0.23;0.37;0.23;0.18;0.2;0.24;0.22
1;59;8;30;01059008_30_59;2022;5;7;0.24;0.23;0.32;0.19;0.32;0.6;0.62;0.24;0.41;0.4;0.31;0.2;0.18;0.15;0.17;0.07;0.15;0.12;0.15;0.27;0.24;0.27;0.2;0.17
